Id,Name,Country,City,Address,Latitude,Longitude
3255585210373,Lindner Hotel Am Belvedere,AT,Vienna,Rennweg 12 03 Landstra e 1030 Vienna Austria,48.1955998,16.3826989
3264175144961,Novotel Paris Vaugirard Montparnasse,FR,Paris,257 Rue De Vaugirard 15th arr 75015 Paris France,48.8399018,2.3031011
3264175144966,Sloane Square Hotel,GB,London,Sloane Square Kensington and Chelsea London SW1W 8EG United Kingdom,51.4927325,-0.1573708
3281355014146,Petit Palace Boqueria Garden,ES,Barcelona,Boquer a 10 Ciutat Vella 08002 Barcelona Spain,41.3812223,2.1739622
3289944948739,H tel Concorde Montparnasse,FR,Paris,40 Rue du Commandant Ren Mouchotte 14th arr 75014 Paris France,48.8381079,2.318669
3298534883330,DoubleTree by Hilton London Docklands Riverside,GB,London,265 Rotherhithe Street Southwark London SE16 5HW United Kingdom,51.5043483,-0.0334436
3307124817921,Hotel Eden,FR,Paris,110 rue Blomet 15th arr 75015 Paris France,48.8405612,2.2991035
3315714752514,Hampshire Hotel The Manor Amsterdam,NL,Amsterdam,Linnaeusstraat 89 Oost 1093 EK Amsterdam Netherlands,52.3591467,4.9263601
3315714752515,Vincci Maritimo,ES,Barcelona,Llull 340 Sant Mart 08019 Barcelona Spain,41.4082054,2.2124626
3324304687106,Novotel Paris Centre Tour Eiffel,FR,Paris,61 Quai De Grenelle 15th arr 75015 Paris France,48.8500283,2.2834126
3324304687111,Appartement Hotel an der Riemergasse,AT,Vienna,Riemergasse 8 01 Innere Stadt 1010 Vienna Austria,48.2071576,16.3765913
3324304687114,Milan Marriott Hotel,IT,Milan,Via Washington 66 Fiera Milano City 20146 Milan Italy,45.4611287,9.1542675
3332894621699,Pol Grace Hotel,ES,Barcelona,Guillem Tell 49 Sarri St Gervasi 08006 Barcelona Spain,41.4017465,2.1477365
3341484556289,Best Western Le 18 Paris,FR,Paris,51 rue Letort 18th arr 75018 Paris France,48.8966167,2.3434843
3350074490882,Best Western Nouvel Orl ans Montparnasse,FR,Paris,25 avenue du General Leclerc 14th arr 75014 Paris France,48.8309896,2.3297301
3358664425473,H tel Madison by MH,FR,Paris,143 Boulevard Saint Germain 6th arr 75006 Paris France,48.8531641,2.3344097
3358664425478,Millennium Gloucester Hotel London,GB,London,4 18 Harrington Gardens Kensington and Chelsea London SW7 4LH United Kingdom,51.4935083,-0.1834346
3367254360066,The Hoxton Amsterdam,NL,Amsterdam,Herengracht 255 Amsterdam City Center 1016 BJ Amsterdam Netherlands,52.3718665,4.8873794
3375844294658,Bradford Elys es Astotel,FR,Paris,10 rue Saint Philippe du Roule 8th arr 75008 Paris France,48.8729676,2.3081178
3375844294659,Best Western Premier Louvre Saint Honor,FR,Paris,141 rue St Honor 1st arr 75001 Paris France,48.861711,2.340674
3375844294664,Boscolo Milano Autograph Collection,IT,Milan,Corso Giacomo Matteotti 4 6 Milan City Center 20121 Milan Italy,45.46676,9.194293
3384434229250,Hotel Lloyd,IT,Milan,Corso di Porta Romana 48 Milan City Center 20122 Milan Italy,45.4580781,9.1924205
3384434229255,Ohla Barcelona,ES,Barcelona,Via Laietana 49 Ciutat Vella 08003 Barcelona Spain,41.3870479,2.174336
3393024163843,Forest Hill Paris la Villette,FR,Paris,28 av Corentin Cariou 19th arr 75019 Paris France,48.8969854,2.3852745
3393024163850,Art Hotel Navigli,IT,Milan,Via Angelo Carlo Fumagalli 4 Navigli 20143 Milan Italy,45.4501306,9.1696481
3401614098433,DoubleTree by Hilton London Westminster,GB,London,30 John Islip St Westminster Borough London SW1P 4DD United Kingdom,51.4932356,-0.1269082
3401614098438,H10 Art Gallery 4 Sup,ES,Barcelona,Enric Granados 62 64 Eixample 08008 Barcelona Spain,41.392018,2.157066
3410204033027,Fairmont Rey Juan Carlos I,ES,Barcelona,Avenida Diagonal 661 671 Les Corts 08028 Barcelona Spain,41.3835246,2.1096141
3418793967619,Mercure Paris 15 Porte de Versailles,FR,Paris,6 Rue Saint Lambert 15th arr 75015 Paris France,48.8382542,2.2903494
3418793967625,Mercure Grand Hotel Biedermeier Wien,AT,Vienna,Landstra er Hauptstra e 28 03 Landstra e 1030 Vienna Austria,48.2038688,16.3887039
3427383902210,Hotel Vienna,AT,Vienna,Gro e Stadtgutgasse 31 02 Leopoldstadt 1020 Vienna Austria,48.2196722,16.3863588
